GeneSymbol	D3_ISO7_IEL_1	D3_ISO7_IEL_2	D4_ISO7_IEL_1	D4_ISO7_IEL_2
HNRNPA1P67_ENSG00000270665	0	0	0	0
ENSG00000270666	0	0	0	0
ENSG00000270669	0	0	0	0
MARK2P16_ENSG00000270670	0	0	0	0
YTHDF3-AS1	0	0	0	0
RACK1P2_ENSG00000270677	0	0	0	0
ENSG00000270678	0	0	0	0
ENSG00000270679	0	0	0	0
ENSG00000270680	0	0	0	0
ENSG00000270681	0	0	0	0
ENSG00000270682	0	0	0	0
GARIN3P1_ENSG00000270683	0	0	0	0
IGHV1OR15-6	0	0	0	0
ENSG00000270688	0	0	0	0
BUD13P1_ENSG00000270689	0	0	0	0
ENSG00000270690	0	0	0	0
ENSG00000270691	0	0	0	0
ENSG00000270694	0	0	0	0
ENSG00000270695	0	0	0	0
ENSG00000270696	0	0	0	0
ENSG00000270697	0	0	0	0
ENSG00000270698	0	0	0	0
ENSG00000270699	0	0	0	0
ENSG00000270701	0	0	0	0
ENSG00000270702	0	0	0	0
ENSG00000270705	0	0	0	0
PRMT1P1_ENSG00000270706	0	0	0	0
ENSG00000270708	0	0	0	0
UFM1P1_ENSG00000270709	0	0	0	0
ENSG00000270710	0	0	0	0
ENSG00000270711	0	0	0	0
ENSG00000270712	0	0	0	0
ENSG00000270713	0	0	0	0
MICOS10P2_ENSG00000270714	0	0	0	0
BNIP3P15_ENSG00000270716	0	0	0	0
ENSG00000270718	0	0	0	0
ENSG00000270719	0	0	0	0
ENSG00000270720	0	0	0	0
RNVU1-31_ENSG00000270722	0	0	0	0
RPL23AP92_ENSG00000270723	0	0	0	0
ENSG00000270725	0	0	0	0
ENSG00000270726	0	0	0	0
ENSG00000270727	0	0	0	0
ENSG00000270728	0	0	0	0
CAPZA1P5_ENSG00000270729	0	0	0	0
ENSG00000270733	0	0	0	0
ENSG00000270734	0	0	0	0
ENSG00000270736	0	0	0	0
THAP5P2_ENSG00000270739	66.96	0	0	0
PRELID3BP8_ENSG00000270741	0	0	0	0
ENSG00000270745	0	0	0	0
S100A11P9_ENSG00000270747	0	0	0	0
IGKV2OR2-1	0	0	0	0
ENSG00000270749	0	0	0	0
FBXW7-AS1	0	0	0	0
ENSG00000270753	0	0	0	0
NEK4P3_ENSG00000270754	0	0	0	0
ENSG00000270755	0	0	0	0
HSPE1-MOB4_ENSG00000270757	0	0	0	0
OOEPP1_ENSG00000270759	0	0	0	0
ENSG00000270760	0	0	0	0
AL355353.1	0	0	0	0
FXYD6P1_ENSG00000270762	0	0	0	0
DDX43P2_ENSG00000270763	0	0	0	0
ENSG00000270764	0	0	0	0
GAS2L2	0	0	0	0
ENSG00000270766	0	0	0	0
ENSG00000270767	0	0	0	0
ENSG00000270771	0	0	0	0
PDHA1P1_ENSG00000270772	0	0	0	0
MARK2P19_ENSG00000270773	0	0	0	0
EEF1A1P18_ENSG00000270775	0	0	0	0
ENSG00000270776	0	0	0	0
ENSG00000270777	0	0	0	0
BUB1P1_ENSG00000270778	122.44	1.08	0	0
ENSG00000270779	0	0	0	0
RPL13AP10_ENSG00000270780	0	0	0	0
ENSG00000270781	0	0	0	0
ENSG00000270782	0	0	0	0
PDLIM1P1_ENSG00000270788	0	0	0	0
ENSG00000270789	0	0	0	0
ENSG00000270790	0	0	0	0
DPRXP6_ENSG00000270791	0	0	0	0
ENSG00000270792	0	0	0	0
LLPHP1_ENSG00000270793	0	0	0	0
ENSG00000270794	0	0	0	0
ENSG00000270797	0	0	0	0
ENSG00000270798	0	0	0	0
ENSG00000270799	0	0	0	0
RPS10-NUDT3	0	2.33	0	0
ENSG00000270802	0	0	0	0
UBE2CP5_ENSG00000270804	0	0	0	0
C17orf50	0	0	0	0
ENSG00000270807	0	0	0	0
ENSG00000270808	0	0	0	0
CHCHD2P11_ENSG00000270809	0	0	0	0
ENSG00000270811	0	0	0	0
ENSG00000270812	0	0	0	0
NANOGNBP3_ENSG00000270813	0	0	0	0
DMAC1P1_ENSG00000270814	0	0	0	0
ENSG00000270815	0	0	0	0
LINC00221	3.79	0	0	0
ENSG00000270818	0	0	0	0
AC016727.1	0	0	0	285.16
ENSG00000270822	0	0	0	0
ENSG00000270823	0	0	0	0
IGHD5OR15-5B	0	0	0	0
USP37P1_ENSG00000270826	0	0	0	0
ENSG00000270828	0	0	0	0
ENSG00000270829	0	0	0	0
ENSG00000270830	0	0	0	0
NF1P1_ENSG00000270831	0	0	0	0
ENSG00000270832	0	0	0	0
ENSG00000270835	0	0	0	0
HNRNPDLP4_ENSG00000270837	0	0	0	0
ENSG00000270838	0	0	0	0
ENSG00000270839	0	0	0	0
ENSG00000270842	0	0	0	0
MYG1P1_ENSG00000270846	0	0	0	0
CHCHD2P3_ENSG00000270849	0	0	0	0
ENSG00000270850	0	0	0	0
ENSG00000270852	0	0	0	0
ATP7BP1_ENSG00000270855	0	0	0	0
ENSG00000270856	0	0	0	0
ENSG00000270857	0	0	0	0
VDAC1P5_ENSG00000270858	0	0	0	0
ENSG00000270859	0	0	0	0
TMEM69P1_ENSG00000270861	0	0	0	0
DDX55P1_ENSG00000270863	0	0	0	0
IGHV3OR16-6	0	0	0	0
RPL12P48_ENSG00000270865	0	0	0	0
ENSG00000270866	0	24.09	0	0
ENSG00000270868	0	0	0	0
ENSG00000270870	0	0	0	0
ENSG00000270871	0	0	0	0
SRGAP2D_ENSG00000270872	0	0	0	0
RPAP2P1_ENSG00000270874	0	0	0	0
ZNF30-AS1	0	0	0	0
GCATP1_ENSG00000270878	0	0	0	0
ATP5PBP8_ENSG00000270880	0	0	0	0
HIST2H4A	0	161.43	0	0
ENSG00000270883	0	0	0	0
RASL10B	2.66	0	0	0
PPP1R14BP4_ENSG00000270889	0	0	0	0
ENSG00000270890	0	0	0	0
ENSG00000270891	0	0	0	0
ENSG00000270892	0	0	0	0
ENSG00000270893	0	0	0	0
ENSG00000270894	0	0	0	0
ENSG00000270896	0	0	0	0
ENSG00000270897	341.56	0	0	0
NUDT19P4_ENSG00000270900	0	0	0	0
ENSG00000270902	0	0	0	0
HNRNPA3P9_ENSG00000270903	0	0	0	0
ATP6V1G1P5_ENSG00000270904	0	0	0	185.85
MTND4P35_ENSG00000270906	0	0	0	0
ENSG00000270909	0	0	0	0
ENSG00000270911	0	0	0	0
RPS28P1_ENSG00000270912	0	0	0	0
ENSG00000270914	0	0	0	0
H3P8_ENSG00000270915	0	0	0	0
RPL12P50_ENSG00000270916	0	0	0	0
ENSG00000270917	0	0	0	0
ENSG00000270919	0	0	0	0
MCRIP2P2_ENSG00000270920	0	0	0	0
CICP23_ENSG00000270921	0	30.12	0	0
TAS2R6P_ENSG00000270923	0	0	0	0
ENSG00000270924	0	0	0	0
ENSG00000270926	0	0	0	0
ENSG00000270927	0	0	0	0
SRD5A3P1_ENSG00000270929	0	0	0	0
GRAMD4P8_ENSG00000270930	0	0	0	0
ENSG00000270933	0	0	0	0
ENSG00000270934	0	0	0	0
ENSG00000270935	0	0	0	0
BPNT2P1_ENSG00000270936	0	0	0	0
ENSG00000270937	0	0	0	0
RAP2CP1_ENSG00000270938	0	0	0	0
AK3P7_ENSG00000270941	0	0	0	0
HSPE1P7_ENSG00000270945	0	0	0	0
CT45A9	0	0	0	0
ENSG00000270947	0	0	0	0
MTDHP1_ENSG00000270948	0	0	0	0
ENSG00000270951	0	0	0	0
ENSG00000270953	0	0	0	0
RPSAP75_ENSG00000270954	0	0	0	0
ENSG00000270955	0	0	0	0
ENSG00000270956	0	0	0	0
ENSG00000270957	0	0	0	0
LPP-AS2	0	30.37	0	0
ENSG00000270960	0	0	0	0
IGHD5OR15-5A	0	0	0	0
ENSG00000270962	0	0	0	0
AC016355.1	0	0	0	0
NTAN1P1_ENSG00000270965	0	0	0	18.82
ENSG00000270966	0	0	0	0
ENSG00000270969	0	0	0	0
REXO1L8P_ENSG00000270971	0	0	0	0
ENSG00000270972	0	0	0	0
SMARCE1P7_ENSG00000270973	0	0	0	0
MAGOH3P_ENSG00000270975	0	0	0	0
ENSG00000270976	0	0	0	0
ENSG00000270977	12.4	0	0	0
ENSG00000270978	0	0	0	0
ENSG00000270980	0	0	0	0
PCBP2P4_ENSG00000270981	0	0	0	0
ENSG00000270982	0	0	0	0
ENSG00000270983	0	0	0	0
HMGB1P51_ENSG00000270986	0	0	0	0
ENSG00000270987	0	0	0	0
ENSG00000270988	0	0	0	0
ENSG00000270989	0	0	0	0
ENSG00000270990	0	0	0	0
ENSG00000270992	0	0	0	0
ENSG00000270993	0	0	0	0
ENSG00000270994	0	0	0	0
DPPA3P10_ENSG00000270995	0	0	0	0
ENSG00000270996	0	0	0	0
ENSG00000270997	0	0	0	0
IGKV1OR2-118	0	0	0	0
ENSG00000271002	0	0	0	0
ENSG00000271003	0	0	0	0
CTHRC1P1_ENSG00000271005	0	0	0	0
ENSG00000271009	0	0	0	0
ENSG00000271010	0	0	0	0
ENSG00000271011	0	0	0	0
LRRC37A9P_ENSG00000271013	0	0	0	0
ENSG00000271014	0	0	0	0
IGKV2OR2-7D	0	0	0	0
ENSG00000271018	0	0	0	0
ENSG00000271021	0	0	0	0
ENSG00000271022	0	0	0	0
HSPE1P19_ENSG00000271024	0	0	0	0
ENSG00000271025	0	0	0	0
KATNBL1P1_ENSG00000271026	0	0	0	0
ENSG00000271027	0	0	0	0
ENSG00000271028	0	0	0	0
ENSG00000271029	0	0	0	0
ENSG00000271032	0	0	0	0
RNPC3P1_ENSG00000271034	0	0	0	0
DPPA3P12_ENSG00000271035	0	0	0	0
CLPTM1LP1_ENSG00000271036	0	0	0	0
AL390955.2	0	0	0	0
ENSG00000271041	0	0	0	0
ENSG00000271042	0	0	0	0
ENSG00000271044	0	0	0	0
NDUFB9P1_ENSG00000271045	0	0	0	0
ENSG00000271046	0	0	0	0
ENSG00000271047	0	0	0	0
ENSG00000271048	0	0	0	0
ENSG00000271049	0	0	0	0
SRP14P5_ENSG00000271052	0	0	0	0
ENSG00000271053	0	0	0	0
MRPS22P1_ENSG00000271056	0	0	0	0
ENSG00000271057	0	0	0	0
SNRPGP17_ENSG00000271063	0	0	0	0
ENSG00000271064	0	0	0	0
AC107031.1	0	0	0	0
GMCL1P2_ENSG00000271070	0	0	0	0
ENSG00000271071	0	0	0	0
PHB1P20_ENSG00000271072	0	0	0	0
ENSG00000271074	0	0	0	0
ENSG00000271075	0	0	0	0
PER3P1_ENSG00000271077	0	0	0	0
ENSG00000271078	8.12	0	0	0
CTAGE15	1.59	7.78	0	0
HIKESHIP3_ENSG00000271081	0	0	0	0
NAMA	0	0	0	0
ENSG00000271088	0	0	0	0
TLCD4-RWDD3_ENSG00000271092	0	0	0	0
IGLCOR22-2	0	0	0	0
ENSG00000271094	0	1255.28	0	0
BNIP3P28_ENSG00000271095	0	0	0	0
SUMO2P14_ENSG00000271096	0	0	0	0
DBF4P3_ENSG00000271097	0	0	0	0
IMMP1LP3_ENSG00000271098	0	0	0	0
ENSG00000271099	0	0	0	0
ENSG00000271100	0	0	0	0
ENSG00000271101	0	0	0	0
SCML2P2_ENSG00000271105	0	0	0	0
KATNBL1P5_ENSG00000271108	0	0	0	0
AC008555.4	0	0	0	0
ENSG00000271111	0	0	0	0
TMX1P2_ENSG00000271113	0	0	0	0
ENSG00000271114	0	0	0	0
EIF2S2P7_ENSG00000271115	0	0	0	0
ENSG00000271117	0	0.38	0	0
ENSG00000271118	0	0	0	0
AC026412.3	0	0	0	0
NUDT4P2_ENSG00000271121	0	0	0	0
AC018647.2	0	5.94	0	0
ELOCP5_ENSG00000271123	0	0	0	0
ENSG00000271127	0	0	0	0
ENSG00000271128	0	0	0	0
ENSG00000271129	0	0	0	0
IGHV3OR16-8	0	0	0	0
PPIAP75_ENSG00000271131	0	0	0	0
AC004130.2	0	0	0	0
IFITM3P9_ENSG00000271134	0	0	0	0
ENSG00000271136	0	0	0	0
AKTIPP1_ENSG00000271137	0	0	0	0
IGLVIVOR22-1	0	0	0	0
PRR20FP_ENSG00000271140	0	0	0	0
ENSG00000271141	0	0	0	0
YWHAQP7_ENSG00000271142	0	0	0	0
ENSG00000271143	0	0	0	0
BNIP3P45_ENSG00000271146	0	0	0	0
ENSG00000271147	0	0	0	0
ENSG00000271148	0	0	0	0
ENSG00000271149	0	0	0	0
ENSG00000271150	0	0	0	0
ENSG00000271151	0	0	0	0
RPL23AP88_ENSG00000271153	0	43.63	0	0
ENSG00000271154	0	0	0	0
ENSG00000271155	0	0	0	0
ENSG00000271156	0	0	0	0
ENSG00000271157	0	0	0	0
WDR4P1_ENSG00000271158	0	0	0	0
HINT1P2_ENSG00000271159	0	0	0	0
BOLA2P2_ENSG00000271161	0	0	0	0
ENSG00000271162	0	64.96	0	0
NGRNP3_ENSG00000271163	0	0	0	0
CFAP97P1_ENSG00000271164	0	0	0	0
ENSG00000271166	0	0	0	0
LINC01109_ENSG00000271167	0	0	0	0
AC008555.5	0	0	0	0
ENSG00000271172	0	0	0	0
SPRING1P1_ENSG00000271173	0	0	0	0
TCEAL8P1_ENSG00000271174	0	0	0	0
ENSG00000271175	0	0	0	0
ENSG00000271177	0	0	0	0
IGHV3OR16-13	0	0	0	0
BNIP3P46_ENSG00000271179	0	0	0	0
COX5AP1_ENSG00000271180	0	0	0	0
ENSG00000271181	0	0	0	0
ENSG00000271182	0	0	0	0
ENSG00000271184	0	0	0	0
ENSG00000271185	0	0	0	0
ENSG00000271187	0	0	0	0
RPP40P2_ENSG00000271190	0	0	0	0
ENSG00000271192	0	0	0	0
RNF138P2_ENSG00000271194	0	0	0	0
ENSG00000271195	0	0	0	0
ENSG00000271196	0	0	0	0
VDAC3P1_ENSG00000271198	0	0	0	0
ENSG00000271199	0	0	0	0
AC099791.2	0	0	0	0
ENSG00000271201	0	0	0	0
PRR13P7_ENSG00000271202	0	0	0	0
ENSG00000271204	13.09	0	2131.92	0
ENSG00000271205	0	0	0	0
MTCO1P22_ENSG00000271207	0	0	0	0
ENSG00000271208	0	0	0	0
BRDTP1_ENSG00000271209	0	0	0	0
ENSG00000271211	0	0	0	0
ENSG00000271214	0	0	0	0
RPL21P136_ENSG00000271215	0	0	0	0
LINC01050	0	0	0	0
ENSG00000271218	0	0	0	0
ENSG00000271219	0	0	0	0
ENSG00000271220	0	0	0	0
ENSG00000271222	0	0	0	0
BNIP3P4_ENSG00000271225	0	0	0	0
SREK1IP1P2_ENSG00000271227	0	0	0	0
ENSG00000271228	0	0	0	0
ENSG00000271230	0	0	0	0
KRT18P9_ENSG00000271231	0	0	0	0
CARS1P1_ENSG00000271232	0	0	0	0
ENSG00000271234	0	0	0	0
RRBP1P2_ENSG00000271235	0	0	0	0
SUMO2P15_ENSG00000271236	0	0	0	0
HMGB1P50_ENSG00000271237	0	0	0	0
ENSG00000271238	0	0	0	0
ENSG00000271239	0	0	0	0
ENSG00000271240	0	0	0	0
PRELID3BP2_ENSG00000271242	0	0	0	0
ENSG00000271243	0	0	0	0
ENSG00000271245	0	0	0	0
ENSG00000271248	0	0	0	0
DIMT1P1_ENSG00000271249	0	0	0	0
ENSG00000271250	0	0	0	0
ENSG00000271251	0	0	0	0
ENSG00000271252	0	0	0	0
ENSG00000271253	0	479.98	0	0
ENSG00000271254	0	21.25	0	0
ENSG00000271257	0	0	0	0
MZT1P1_ENSG00000271264	0	0	0	0
ENSG00000271265	0	0	0	0
LAPTM4BP2_ENSG00000271266	0	0	0	0
ENSG00000271267	0	0	0	0
ENSG00000271268	0	0	0	0
ENSG00000271269	0	0	0	0
TMCC1-AS1	0	28.07	0	0
UGT2A2	0	0	0	0
ENSG00000271272	0	0	0	0
ENSG00000271275	0	0	0	0
ENSG00000271277	0	0	0	0
ELOCP33_ENSG00000271278	0	0	0	0
ENSG00000271283	0	0	0	0
SMIM12P1_ENSG00000271284	0	0	0	0
CYTH1P1_ENSG00000271286	0	0	0	0
BCRP9_ENSG00000271287	0	0	0	0
IGHV1OR15-3	0	0	0	0
COPS8P1_ENSG00000271290	0	0	0	0
ENSG00000271291	0	0	0	0
H3P19_ENSG00000271296	0	0	0	0
ENSG00000271298	0	0	0	0
ENSG00000271299	0	0	0	0
ENSG00000271302	0	0	0	0
SRXN1	3.16	0.35	0	0
DPRXP2_ENSG00000271304	0	0	0	0
RAC1P9_ENSG00000271306	0	0	0	0
ENSG00000271307	0	0	0	0
ENSG00000271309	0	0	0	0
ENSG00000271313	0	0	0	0
ENSG00000271314	0	0	0	0
ENSG00000271315	0	0	0	0
IGHD4OR15-4A	0	0	0	0
MOB4P2_ENSG00000271318	0	0	0	0
ENSG00000271320	0	0	0	0
CTAGE6	9.61	0	0	0
ENSG00000271322	0	0	0	0
ENSG00000271327	0	0	0	0
B3GNTL1P2_ENSG00000271328	0	0	0	0
ENSG00000271329	0	0	0	0
ENSG00000271330	0	0	0	0
ATP5MGP8_ENSG00000271332	0	0	0	0
ENSG00000271333	0	0	0	0
LINC02104	0	0	0	0
AL117336.2	0	0	0	0
IGHD1OR15-1A	0	0	0	0
NDE1P2_ENSG00000271337	0	0	0	0
ENSG00000271338	0	0	0	0
ENSG00000271339	0	0	0	0
ENSG00000271340	0	0	0	0
ENSG00000271343	0	0	0	0
ENSG00000271344	0	0	0	0
ENSG00000271346	0	0	0	0
ENSG00000271349	0	0	0	0
ENSG00000271350	0	0	0	0
IGKV1OR2-9	0	0	0	0
ENSG00000271353	0	0	0	0
ENSG00000271355	0	0	0	0
USP21P2_ENSG00000271356	0	0	0	0
ENSG00000271357	0	0	0	0
ENSG00000271358	0	0	0	0
AL512631.2	0	0	0	0
HTATSF1P2_ENSG00000271361	0	0	0	193.34
ENSG00000271362	0	0	0	0
ENSG00000271364	0	0	0	0
ENSG00000271365	0	0	0	0
ENSG00000271366	0	0	0	0
ENSG00000271367	0	0	0	0
ENSG00000271368	0	0	0	0
ENSG00000271369	0	0	0	0
ENSG00000271370	0	0	0	0
NANOGP3_ENSG00000271373	0	0	0	0
ENSG00000271375	0	0	0	0
IFITM3P8_ENSG00000271377	0	0	0	0
RBISP2_ENSG00000271378	0	0	0	0
ENSG00000271379	0	0	0	0
ENSG00000271380	0	0	0	0
REXO1L9P_ENSG00000271381	0	0	0	0
ENSG00000271382	0	0	0	0
NBPF19	0.91	0.28	0	0
ENSG00000271384	0	0	0	0
ENSG00000271385	0	0	0	0
SRGNP1_ENSG00000271386	0	0	0	0
AL445228.2	0	0	0	0
OSBPL9P1_ENSG00000271389	0	0	0	0
ENSG00000271390	0	0	0	0
ENSG00000271392	0	0	0	0
7SK_ENSG00000271394	0	0	0	0
LINC02336	0	0	0	0
ENSG00000271396	0	0	0	0
ENSG00000271397	0	0	0	0
ENSG00000271398	0	0	0	0
ENSG00000271399	0	0	0	0
CCDC121P1_ENSG00000271400	0	0	0	0
ENSG00000271401	0	0	0	0
IGKV2OR2-2	0	0	0	0
MZT1P2_ENSG00000271404	0	0	0	0
NAPGP1_ENSG00000271408	0	0	0	0
ENSG00000271410	16.68	53.86	0	0
PRR13P3_ENSG00000271412	0	0	0	0
EI24P6_ENSG00000271413	0	0	0	0
ENSG00000271414	0	0	0	0
RPL23AP90_ENSG00000271415	0	0	0	0
ENSG00000271418	0	0	0	0
ENSG00000271419	0	0	0	0
ENSG00000271420	0	0	0	0
ENSG00000271421	0	0	0	0
CYCSP1_ENSG00000271423	0	0	0	0
GLRX5P3_ENSG00000271424	0	0	0	0
NBPF10	0	0.03	0	0
ENSG00000271426	0	0	0	0
ENSG00000271427	0	0	0	0
MPHOSPH6P1_ENSG00000271428	0	0	0	0
RPL17P51_ENSG00000271429	0	0	0	0
PPATP2_ENSG00000271433	0	0	0	0
ENSG00000271434	0	0	0	0
TEKT4P3_ENSG00000271435	0	0	0	0
ENSG00000271437	0	0	0	0
ENSG00000271439	0	0	0	0
ENSG00000271440	0	0	0	0
ENSG00000271443	0	0	0	0
MMP28	0	0	0	0
CT45A2	0	0	0	0
ENSG00000271452	0	0	0	0
ENSG00000271454	0	0	0	0
ENSG00000271455	0	0	0	0
ENSG00000271456	0	0	0	0
ENSG00000271457	0	0	0	0
ENSG00000271459	0	0	0	0
CKAP2LP1_ENSG00000271461	0	0	0	0
ENSG00000271462	0	0	0	0
DPRXP7_ENSG00000271464	0	0	0	0
SQSTM1P1_ENSG00000271465	0	0	0	0
CICP24_ENSG00000271466	0	0	0	0
ENSG00000271468	0	0	0	0
AC106881.1	0	23.72	0	0
ENSG00000271475	0	0	0	0
ENSG00000271477	0	0	0	0
MTND3P19_ENSG00000271480	0	0	0	0
ENSG00000271482	0	0	0	0
ENSG00000271483	0	0	0	0
ABI1P1_ENSG00000271484	0	0	0	0
NIPA2P3_ENSG00000271486	0	0	0	0
RBM11P1_ENSG00000271488	0	0	0	0
ENSG00000271490	0	0	0	0
ENSG00000271491	0	0	0	0
MEMO1P5_ENSG00000271492	0	0	0	0
ENSG00000271494	0	0.31	0	0
ENSG00000271495	0	0	0	0
SNRPGP20_ENSG00000271496	0	0	0	0
ENSG00000271498	0	0	0	0
ENSG00000271499	0	0	0	0
ENSG00000271500	0	0	0	0
ENSG00000271502	0	0	0	0
CCL5	146.28	13.18	0	0
ENSG00000271507	0	0	0	0
ENSG00000271508	0	0	0	0
ENSG00000271509	0	0	0	0
ENSG00000271511	0	0	0	0
ENSG00000271519	0	0	0	0
ENSG00000271522	0	0	0	0
ENSG00000271523	0	0	0	0
BNIP3P17_ENSG00000271524	0	0	0	0
ARF4P1_ENSG00000271525	0	0	0	0
ENSG00000271526	0	0	0	0
ENSG00000271527	0	0	0	0
WBP1LP12_ENSG00000271530	0	0	0	0
BBIP1P1_ENSG00000271532	0	0	0	0
ENSG00000271533	5.96	0	0	0
ENSG00000271536	0	0	0	0
ENSG00000271537	0	0	0	0
LINC02427	0	0	0	0
ENSG00000271543	0	0	0	0
ENSG00000271544	0	0	0	0
ENSG00000271546	0	57.52	0	0
ENSG00000271547	0	0	0	0
BNIP3P11_ENSG00000271550	0	0	0	0
ENSG00000271551	31.8	0.71	0	0
ENSG00000271553	0	0	0	0
ENSG00000271554	0	0	0	0
ENSG00000271555	0	0	0	0
YPEL5P2_ENSG00000271557	0	0	0	0
ENSG00000271558	0	0	0	0
ENSG00000271559	0	0	0	0
ENSG00000271560	0	0	0	0
HIRAP1_ENSG00000271563	0	0	0	0
LINC02333	0	0	0	0
ENSG00000271565	0	0	0	0
PPIAL4E	0	0	0	0
ENSG00000271568	0	0	0	0
IGKV1OR2-6	0	0	0	0
ENSG00000271573	0	0	0	0
AL359504.2	0	0	0	0
ENSG00000271578	0	0	0	0
ENSG00000271579	0	0	0	0
ENSG00000271580	0	0	0	0
ENSG00000271581	0	0	0	63.74
ENSG00000271582	0	0	0	0
ENSG00000271583	0	0	0	0
LINC02550	0	0	0	0
SELENOTP2_ENSG00000271585	0	0	0	0
ENSG00000271586	0	0	0	0
ENSG00000271587	0	0	0	0
LARP7P1_ENSG00000271588	0	0	0	0
ENSG00000271589	0	0	0	0
ENSG00000271590	0	0.28	0	0
ELOCP35_ENSG00000271595	0	0	0	0
ENSG00000271596	0	0	0	0
ENSG00000271597	0	0	0	0
ENSG00000271598	0	0	0	0
ENSG00000271600	0	0	0	0
LIX1L	0	0	0	0
KRT8P49_ENSG00000271602	0	0	0	0
MILR1	0	0	0	0
ENSG00000271606	0	0	0	0
RBISP4_ENSG00000271607	0	0	0	0
ENSG00000271608	0	0	0	0
ENSG00000271609	0	0	0	0
ENSG00000271611	0	0	0	0
HSPE1P14_ENSG00000271612	0	0	0	0
ATP2B1-AS1	0	0	0	0
ACTG1P22_ENSG00000271615	0	0	0	0
ENSG00000271616	0	0	0	0
ENSG00000271618	0	0	0	0
IGHV3OR16-7	0	0	0	0
ENSG00000271621	0	0	0	0
ENSG00000271623	28.07	0	0	0
ENSG00000271624	0	0	0	0
PSMA6P4_ENSG00000271625	0	0	0	0
H3P42_ENSG00000271626	0	0	0	0
NKAIN1P2_ENSG00000271627	0	0	0	0
ENSG00000271629	0	0	0	0
AL139041.1	67.46	0	0	0
ENSG00000271632	0	0	0	0
DBF4P2_ENSG00000271635	0	21.37	0	0
BNIP3P19_ENSG00000271638	0	0	0	0
PPFIA1P1_ENSG00000271639	0	0	0	0
MARK3P1_ENSG00000271642	0	0	0	0
AC112220.2	0	0	0	0
ENSG00000271644	0	0	0	0
AC099343.3	0	0	0	0
KRT8P47_ENSG00000271647	0	0	0	0
ENSG00000271650	0	0	0	0
ENSG00000271652	0	0	0	0
ENSG00000271653	0	0	0	0
ENSG00000271654	0	0	0	0
BNIP3P35_ENSG00000271655	0	0	0	0
ENSG00000271656	0	0	0	0
ENSG00000271657	0	0	0	0
ENSG00000271659	0	0	0	0
ENSG00000271660	0	0	0	0
BNIP3P36_ENSG00000271661	0	0	0	0
PPP4R2P6_ENSG00000271662	0	0	0	0
ENSG00000271664	0	0	0	0
ENSG00000271666	0	0	0	0
ENSG00000271667	0	0	0	0
ENSG00000271670	0	0	0	0
ENSG00000271671	0	0	0	0
DUXAP8_ENSG00000271672	0	0	0	0
ENSG00000271676	0	0	0	0
ENSG00000271677	0	0	0	0
LSM1P2_ENSG00000271679	0	0	0	0
ENSG00000271680	0	0	0	0
ENSG00000271681	0	0	0	0
TVP23CP3_ENSG00000271682	0	0	0	0
TNPO3P1_ENSG00000271686	0	0	0	0
MTND5P10_ENSG00000271687	0	0	0	0
ENSG00000271691	0	0	0	0
ENSG00000271693	0	0	0	0
ENSG00000271696	0	0	0	0
ENSG00000271697	0	0	0	0
ENSG00000271698	0	0	0	0
SNX29P2_ENSG00000271699	0	0	0	0
ENSG00000271701	0	0	0	0
ENSG00000271702	0	0	0	0
BNIP3P20_ENSG00000271704	0	0	0	0
RPL17P3_ENSG00000271705	0	0	0	0
ATP1B3P1_ENSG00000271707	0	0	0	0
ENSG00000271709	0	0	0	0
NDUFA8P1_ENSG00000271710	0	0	0	0
SAP30P1_ENSG00000271711	0	0	0	0
ENSG00000271712	0	0	0	0
AC010501.2	0	0	0	0
ENSG00000271715	0	0	0	0
ENSG00000271716	0	0	0	0
ENSG00000271717	0	0	0	0
MROH7-TTC4_ENSG00000271723	0	0	0	0
ENSG00000271724	0	0	0	0
ENSG00000271725	0	0	0	0
ENSG00000271727	0	0	0	0
ENSG00000271730	0	0	0	0
ENSG00000271732	0	0	0	0
LINC02772	0	0	0	0
ENSG00000271737	0	0	0	0
RNU1-29P_ENSG00000271739	0	0	0	0
ENSG00000271741	0	0	0	0
ENSG00000271742	0	0	0	0
ENSG00000271743	0	0	0	0
ENSG00000271746	0	0	0	0
ENSG00000271749	0	0	0	0
ENSG00000271751	0	0	0	0
ENSG00000271752	0	0	0	0
ENSG00000271754	0	0	0	0
ENSG00000271755	0	0	0	0
ENSG00000271758	0	0	0	0
ENSG00000271761	0	0	0	0
ENSG00000271763	0	0	0	0
RN7SKP299_ENSG00000271765	0	0	0	0
ENSG00000271766	0	0	0	0
ENSG00000271771	0	0	0	0
ENSG00000271774	0	0	0	0
ENSG00000271776	0	0	0	0
ENSG00000271778	0	0	0	0
ENSG00000271779	0	0	0	0
ENSG00000271780	0.19	43.7	0	0
ENSG00000271781	0	0	0	0
AL031055.1	0	0	0	0
ENSG00000271787	0	0	0	0
ENSG00000271788	0	0	0	0
ENSG00000271789	0	0	0	0
ENSG00000271792	0	0	0	0
ENSG00000271793	11.27	0	0	0
ENSG00000271795	0	0	0	0
ENSG00000271797	0	0	0	0
SNORA51_ENSG00000271798	0	0	0	0
ENSG00000271803	0	0	0	0
ENSG00000271806	0	0	0	0
ENSG00000271810	0	0	0	0
ENSG00000271811	11.19	16.54	0	0
RN7SKP290_ENSG00000271814	0	0	0	0
BMS1P4_ENSG00000271816	0	0	0	0
U3_ENSG00000271817	0	0	0	0
